08/03/2023,23.69,USD/tan
08/02/2023,24.02,USD/tan
08/01/2023,24.2,USD/tan
07/31/2023,24.39,USD/tan
07/30/2023,24.11,USD/tan
07/29/2023,25.13,USD/tan
07/27/2023,23.92,USD/tan
07/26/2023,24.43,USD/tan
07/25/2023,24.39,USD/tan
07/24/2023,24.69,USD/tan
07/23/2023,24.92,USD/tan
07/22/2023,25.13,USD/tan
07/20/2023,25.01,USD/tan
07/19/2023,24.67,USD/tan
07/18/2023,24.21,USD/tan
07/17/2023,23.86,USD/tan
07/16/2023,23.8,USD/tan
07/15/2023,25.13,USD/tan
07/13/2023,24.32,USD/tan
07/12/2023,24.01,USD/tan
07/11/2023,23.91,USD/tan
07/10/2023,23.53,USD/tan
07/09/2023,23.44,USD/tan
07/08/2023,25.13,USD/tan
07/06/2023,23.53,USD/tan
07/05/2023,23.25,USD/tan
07/04/2023,23.53,USD/tan
07/03/2023,25.13,USD/tan
07/02/2023,23.32,USD/tan
07/01/2023,25.13,USD/tan
06/29/2023,22.89,USD/tan
06/28/2023,22.07,USD/tan
06/27/2023,22.57,USD/tan
06/26/2023,23.03,USD/tan
06/25/2023,23.72,USD/tan
06/24/2023,25.13,USD/tan
06/22/2023,24.18,USD/tan
06/21/2023,24.93,USD/tan
06/20/2023,25.88,USD/tan
06/19/2023,26.22,USD/tan
06/18/2023,25.13,USD/tan
06/17/2023,25.13,USD/tan
06/15/2023,26.43,USD/tan
06/14/2023,26,USD/tan
06/13/2023,25.84,USD/tan
06/12/2023,25.16,USD/tan
06/11/2023,25.47,USD/tan
06/10/2023,25.13,USD/tan
06/08/2023,25.38,USD/tan
06/07/2023,25.48,USD/tan
06/06/2023,24.5,USD/tan
06/05/2023,24.58,USD/tan
06/04/2023,24.4,USD/tan
06/03/2023,25.13,USD/tan
06/01/2023,24.73,USD/tan
05/31/2023,24.88,USD/tan
05/30/2023,25.06,USD/tan
05/29/2023,25.33,USD/tan
05/28/2023,25.13,USD/tan
05/27/2023,25.13,USD/tan
05/25/2023,25.37,USD/tan
05/24/2023,24.83,USD/tan
05/23/2023,25.49,USD/tan
05/22/2023,25.81,USD/tan
05/21/2023,25.99,USD/tan
05/20/2023,25.13,USD/tan
05/18/2023,25.78,USD/tan
05/17/2023,25.61,USD/tan
05/16/2023,25.91,USD/tan
05/15/2023,26.07,USD/tan
05/14/2023,26.29,USD/tan
05/13/2023,25.13,USD/tan
05/11/2023,26.22,USD/tan
05/10/2023,26.02,USD/tan
05/09/2023,26.66,USD/tan
05/08/2023,26.19,USD/tan
05/07/2023,26.09,USD/tan
05/06/2023,25.13,USD/tan
05/04/2023,26.32,USD/tan
05/03/2023,25.52,USD/tan
05/02/2023,25.17,USD/tan
05/01/2023,25.14,USD/tan
04/30/2023,25.54,USD/tan
04/29/2023,26.37,USD/tan
04/27/2023,26.99,USD/tan
04/26/2023,26.99,USD/tan
04/25/2023,26.51,USD/tan
04/24/2023,26.65,USD/tan
04/23/2023,25.91,USD/tan
04/22/2023,24.92,USD/tan
04/20/2023,24.83,USD/tan
04/19/2023,25.25,USD/tan
04/18/2023,24.37,USD/tan
04/17/2023,24.54,USD/tan
04/16/2023,24.44,USD/tan
04/15/2023,24.14,USD/tan
04/13/2023,24.1,USD/tan
04/12/2023,24.04,USD/tan
04/11/2023,24.05,USD/tan
04/10/2023,24.37,USD/tan
04/09/2023,23.56,USD/tan
04/08/2023,23.61,USD/tan
04/06/2023,23.61,USD/tan
04/05/2023,23.61,USD/tan
04/04/2023,22.95,USD/tan
04/03/2023,22.47,USD/tan
04/02/2023,22.4,USD/tan
04/01/2023,22.31,USD/tan
03/30/2023,22.25,USD/tan
03/29/2023,21.96,USD/tan
03/28/2023,21.25,USD/tan
03/27/2023,21.31,USD/tan
03/26/2023,20.93,USD/tan
03/25/2023,20.84,USD/tan
03/23/2023,20.82,USD/tan
03/22/2023,20.89,USD/tan
03/21/2023,21.14,USD/tan
03/20/2023,20.8,USD/tan
03/19/2023,20.48,USD/tan
03/18/2023,20.68,USD/tan
03/16/2023,20.67,USD/tan
03/15/2023,20.76,USD/tan
03/14/2023,20.5,USD/tan
03/13/2023,20.68,USD/tan
03/12/2023,20.8,USD/tan
03/11/2023,21.16,USD/tan
03/09/2023,21.16,USD/tan
03/08/2023,21.15,USD/tan
03/07/2023,20.88,USD/tan
03/06/2023,21.02,USD/tan
03/05/2023,20.87,USD/tan
03/04/2023,20.91,USD/tan
03/02/2023,20.92,USD/tan
03/01/2023,20.31,USD/tan
02/28/2023,20.57,USD/tan
02/27/2023,22.08,USD/tan
02/26/2023,22.09,USD/tan
02/25/2023,21.32,USD/tan
02/23/2023,21.28,USD/tan
02/22/2023,21.58,USD/tan
02/21/2023,21.29,USD/tan
02/20/2023,21.33,USD/tan
02/19/2023,21.4,USD/tan
02/18/2023,21.4,USD/tan
02/16/2023,21.41,USD/tan
02/15/2023,21.45,USD/tan
02/14/2023,21.38,USD/tan
02/13/2023,21.57,USD/tan
02/12/2023,21.2,USD/tan
02/11/2023,21.53,USD/tan
02/09/2023,21.58,USD/tan
02/08/2023,21.45,USD/tan
02/07/2023,21.2,USD/tan
02/06/2023,20.84,USD/tan
02/05/2023,20.66,USD/tan
02/04/2023,21.3,USD/tan
02/02/2023,21.24,USD/tan
02/01/2023,21.66,USD/tan
01/31/2023,21.37,USD/tan
01/30/2023,21.76,USD/tan
01/29/2023,21.21,USD/tan
01/28/2023,21.02,USD/tan
01/26/2023,20.96,USD/tan
01/25/2023,20.68,USD/tan
01/24/2023,20.11,USD/tan
01/23/2023,19.88,USD/tan
01/22/2023,19.7,USD/tan
01/21/2023,19.7,USD/tan
01/19/2023,19.72,USD/tan
01/18/2023,19.68,USD/tan
01/17/2023,19.82,USD/tan
01/16/2023,20.14,USD/tan
01/15/2023,19.72,USD/tan
01/14/2023,19.72,USD/tan
01/12/2023,19.73,USD/tan
01/11/2023,19.59,USD/tan
01/10/2023,19.65,USD/tan
01/09/2023,19.64,USD/tan
01/08/2023,19.17,USD/tan
01/07/2023,18.96,USD/tan
01/05/2023,18.96,USD/tan
01/04/2023,19.34,USD/tan
01/03/2023,19.54,USD/tan
01/02/2023,19.7,USD/tan
01/01/2023,20.05,USD/tan
12/29/2022,20.04,USD/tan
12/28/2022,20.29,USD/tan
12/27/2022,20.16,USD/tan
12/26/2022,20.32,USD/tan
12/25/2022,20.98,USD/tan
12/22/2022,20.98,USD/tan
12/21/2022,20.89,USD/tan
12/20/2022,20.75,USD/tan
12/19/2022,20.58,USD/tan
12/18/2022,20.14,USD/tan
12/17/2022,20.12,USD/tan
12/15/2022,20.09,USD/tan
12/14/2022,19.98,USD/tan
12/13/2022,20.29,USD/tan
12/12/2022,19.76,USD/tan
12/11/2022,19.38,USD/tan
12/10/2022,19.61,USD/tan
12/08/2022,19.6,USD/tan
12/07/2022,19.68,USD/tan
12/06/2022,19.48,USD/tan
12/05/2022,19.39,USD/tan
12/04/2022,19.55,USD/tan
12/03/2022,19.49,USD/tan
12/01/2022,19.48,USD/tan
11/30/2022,19.62,USD/tan
11/29/2022,19.63,USD/tan
11/28/2022,19.53,USD/tan
11/27/2022,19.38,USD/tan
11/26/2022,19.31,USD/tan
11/24/2022,19.33,USD/tan
11/23/2022,19.55,USD/tan
11/22/2022,19.55,USD/tan
11/21/2022,19.74,USD/tan
11/20/2022,19.86,USD/tan
11/19/2022,20.07,USD/tan
11/17/2022,20.05,USD/tan
11/16/2022,19.73,USD/tan
11/15/2022,20.27,USD/tan
11/14/2022,20.29,USD/tan
11/13/2022,19.83,USD/tan
11/12/2022,19.61,USD/tan
11/10/2022,19.64,USD/tan
11/09/2022,19.41,USD/tan
11/08/2022,19.38,USD/tan
11/07/2022,19,USD/tan
11/06/2022,18.68,USD/tan
11/05/2022,18.68,USD/tan
11/03/2022,18.71,USD/tan
11/02/2022,18.47,USD/tan
11/01/2022,18.47,USD/tan
10/31/2022,18.43,USD/tan
10/30/2022,17.97,USD/tan
10/29/2022,17.62,USD/tan
10/27/2022,17.58,USD/tan
10/26/2022,17.71,USD/tan
10/25/2022,17.86,USD/tan
10/24/2022,18.11,USD/tan
10/23/2022,18.13,USD/tan
10/22/2022,18.38,USD/tan
10/20/2022,18.38,USD/tan
10/19/2022,18.39,USD/tan
10/18/2022,18.65,USD/tan
10/17/2022,18.67,USD/tan
10/16/2022,18.77,USD/tan
10/15/2022,18.81,USD/tan
10/13/2022,18.84,USD/tan
10/12/2022,18.81,USD/tan
10/11/2022,18.68,USD/tan
10/10/2022,18.74,USD/tan
10/09/2022,18.61,USD/tan
10/08/2022,18.71,USD/tan
10/06/2022,18.68,USD/tan
10/05/2022,18.46,USD/tan
10/04/2022,17.95,USD/tan
10/03/2022,17.91,USD/tan
10/02/2022,17.42,USD/tan
10/01/2022,17.67,USD/tan
09/29/2022,18.42,USD/tan
09/28/2022,18.44,USD/tan
09/27/2022,18.29,USD/tan
09/26/2022,18.19,USD/tan
09/25/2022,18.35,USD/tan
09/24/2022,18.27,USD/tan
09/22/2022,18.28,USD/tan
09/21/2022,18.49,USD/tan
09/20/2022,18.22,USD/tan
09/19/2022,18.19,USD/tan
09/18/2022,17.69,USD/tan
09/17/2022,17.93,USD/tan
09/15/2022,17.88,USD/tan
09/14/2022,18.18,USD/tan
09/13/2022,18.27,USD/tan
09/12/2022,18.38,USD/tan
09/11/2022,18.35,USD/tan
09/10/2022,18.23,USD/tan
09/08/2022,18.22,USD/tan
09/07/2022,17.91,USD/tan
09/06/2022,18.05,USD/tan
09/05/2022,17.98,USD/tan
09/04/2022,18.14,USD/tan
09/03/2022,18.14,USD/tan
09/01/2022,18.15,USD/tan
08/31/2022,17.99,USD/tan
08/30/2022,17.89,USD/tan
08/29/2022,18.1,USD/tan
08/28/2022,18.44,USD/tan
08/27/2022,18.46,USD/tan
08/25/2022,18.47,USD/tan
08/24/2022,17.9,USD/tan
08/23/2022,18.04,USD/tan
08/22/2022,17.91,USD/tan
08/21/2022,17.98,USD/tan
08/20/2022,18.06,USD/tan
