date,price,unit,title
08/04/2023,2591.43,CNY/tan,Gia_phan_Urea
08/03/2023,2591.43,CNY/tan,Gia_phan_Urea
08/02/2023,2630,CNY/tan,Gia_phan_Urea
08/01/2023,2637.14,CNY/tan,Gia_phan_Urea
07/31/2023,2622.86,CNY/tan,Gia_phan_Urea
07/30/2023,2622.86,CNY/tan,Gia_phan_Urea
07/29/2023,2607.14,CNY/tan,Gia_phan_Urea
07/28/2023,2607.14,CNY/tan,Gia_phan_Urea
07/27/2023,2607.14,CNY/tan,Gia_phan_Urea
07/26/2023,2545.71,CNY/tan,Gia_phan_Urea
07/25/2023,2465,CNY/tan,Gia_phan_Urea
07/24/2023,2460,CNY/tan,Gia_phan_Urea
07/23/2023,2460,CNY/tan,Gia_phan_Urea
07/22/2023,2406.25,CNY/tan,Gia_phan_Urea
07/21/2023,2406.25,CNY/tan,Gia_phan_Urea
07/20/2023,2406.25,CNY/tan,Gia_phan_Urea
07/19/2023,2404.38,CNY/tan,Gia_phan_Urea
07/18/2023,2403.75,CNY/tan,Gia_phan_Urea
07/17/2023,2377.5,CNY/tan,Gia_phan_Urea
07/16/2023,2380,CNY/tan,Gia_phan_Urea
07/15/2023,2378.75,CNY/tan,Gia_phan_Urea
07/14/2023,2378.75,CNY/tan,Gia_phan_Urea
07/13/2023,2378.75,CNY/tan,Gia_phan_Urea
07/12/2023,2376.25,CNY/tan,Gia_phan_Urea
07/11/2023,2327.5,CNY/tan,Gia_phan_Urea
07/10/2023,2327.5,CNY/tan,Gia_phan_Urea
07/09/2023,2318.75,CNY/tan,Gia_phan_Urea
07/08/2023,2318.75,CNY/tan,Gia_phan_Urea
07/07/2023,2318.75,CNY/tan,Gia_phan_Urea
07/06/2023,2318.75,CNY/tan,Gia_phan_Urea
07/05/2023,2327.5,CNY/tan,Gia_phan_Urea
07/04/2023,2327.5,CNY/tan,Gia_phan_Urea
07/03/2023,2308.75,CNY/tan,Gia_phan_Urea
07/02/2023,2308.75,CNY/tan,Gia_phan_Urea
07/01/2023,2263.75,CNY/tan,Gia_phan_Urea
06/30/2023,2263.75,CNY/tan,Gia_phan_Urea
06/29/2023,2263.75,CNY/tan,Gia_phan_Urea
06/28/2023,2261.25,CNY/tan,Gia_phan_Urea
06/27/2023,2257.5,CNY/tan,Gia_phan_Urea
06/26/2023,2239.38,CNY/tan,Gia_phan_Urea
06/25/2023,2236.88,CNY/tan,Gia_phan_Urea
06/24/2023,2239.38,CNY/tan,Gia_phan_Urea
06/23/2023,2239.38,CNY/tan,Gia_phan_Urea
06/22/2023,2239.38,CNY/tan,Gia_phan_Urea
06/21/2023,2239.38,CNY/tan,Gia_phan_Urea
06/20/2023,2239.38,CNY/tan,Gia_phan_Urea
06/19/2023,2235.62,CNY/tan,Gia_phan_Urea
06/18/2023,2235.62,CNY/tan,Gia_phan_Urea
06/17/2023,2210,CNY/tan,Gia_phan_Urea
06/16/2023,2210,CNY/tan,Gia_phan_Urea
06/15/2023,2210,CNY/tan,Gia_phan_Urea
06/14/2023,2281.25,CNY/tan,Gia_phan_Urea
06/13/2023,2281.25,CNY/tan,Gia_phan_Urea
06/12/2023,2313.75,CNY/tan,Gia_phan_Urea
06/11/2023,2313.75,CNY/tan,Gia_phan_Urea
06/10/2023,2404.38,CNY/tan,Gia_phan_Urea
06/09/2023,2404.38,CNY/tan,Gia_phan_Urea
06/08/2023,2404.38,CNY/tan,Gia_phan_Urea
06/07/2023,2404.38,CNY/tan,Gia_phan_Urea
06/06/2023,2403.12,CNY/tan,Gia_phan_Urea
06/05/2023,2395.62,CNY/tan,Gia_phan_Urea
06/04/2023,2377.5,CNY/tan,Gia_phan_Urea
06/03/2023,2296.25,CNY/tan,Gia_phan_Urea
06/02/2023,2296.25,CNY/tan,Gia_phan_Urea
06/01/2023,2296.25,CNY/tan,Gia_phan_Urea
05/31/2023,2402.5,CNY/tan,Gia_phan_Urea
05/30/2023,2402.5,CNY/tan,Gia_phan_Urea
05/29/2023,2401.25,CNY/tan,Gia_phan_Urea
05/28/2023,2398.75,CNY/tan,Gia_phan_Urea
05/27/2023,2447.5,CNY/tan,Gia_phan_Urea
05/26/2023,2447.5,CNY/tan,Gia_phan_Urea
05/25/2023,2447.5,CNY/tan,Gia_phan_Urea
05/24/2023,2460,CNY/tan,Gia_phan_Urea
05/23/2023,2460,CNY/tan,Gia_phan_Urea
05/22/2023,2485,CNY/tan,Gia_phan_Urea
05/21/2023,2488.75,CNY/tan,Gia_phan_Urea
05/20/2023,2495,CNY/tan,Gia_phan_Urea
05/19/2023,2495,CNY/tan,Gia_phan_Urea
