date,price,unit,title
08/03/2023,20.27,nghin VND/lit,Dau_hoa
08/02/2023,20.27,nghin VND/lit,Dau_hoa
08/01/2023,20.27,nghin VND/lit,Dau_hoa
07/31/2023,20.27,nghin VND/lit,Dau_hoa
07/30/2023,19.18,nghin VND/lit,Dau_hoa
07/27/2023,19.18,nghin VND/lit,Dau_hoa
07/26/2023,19.18,nghin VND/lit,Dau_hoa
07/25/2023,19.18,nghin VND/lit,Dau_hoa
07/24/2023,19.18,nghin VND/lit,Dau_hoa
07/23/2023,19.18,nghin VND/lit,Dau_hoa
07/22/2023,19.18,nghin VND/lit,Dau_hoa
07/21/2023,19.18,nghin VND/lit,Dau_hoa
07/20/2023,19.18,nghin VND/lit,Dau_hoa
07/19/2023,18.32,nghin VND/lit,Dau_hoa
07/18/2023,18.32,nghin VND/lit,Dau_hoa
07/17/2023,18.32,nghin VND/lit,Dau_hoa
07/16/2023,18.32,nghin VND/lit,Dau_hoa
07/13/2023,18.32,nghin VND/lit,Dau_hoa
07/12/2023,18.32,nghin VND/lit,Dau_hoa
07/11/2023,18.32,nghin VND/lit,Dau_hoa
07/10/2023,18.32,nghin VND/lit,Dau_hoa
07/09/2023,17.92,nghin VND/lit,Dau_hoa
07/06/2023,17.92,nghin VND/lit,Dau_hoa
07/05/2023,17.92,nghin VND/lit,Dau_hoa
07/04/2023,17.92,nghin VND/lit,Dau_hoa
07/03/2023,17.92,nghin VND/lit,Dau_hoa
07/02/2023,17.92,nghin VND/lit,Dau_hoa
07/01/2023,17.95,nghin VND/lit,Dau_hoa
06/30/2023,17.95,nghin VND/lit,Dau_hoa
06/29/2023,17.95,nghin VND/lit,Dau_hoa
06/28/2023,17.95,nghin VND/lit,Dau_hoa
06/27/2023,17.95,nghin VND/lit,Dau_hoa
06/26/2023,17.95,nghin VND/lit,Dau_hoa
06/25/2023,17.95,nghin VND/lit,Dau_hoa
06/24/2023,17.95,nghin VND/lit,Dau_hoa
06/23/2023,17.95,nghin VND/lit,Dau_hoa
06/22/2023,17.95,nghin VND/lit,Dau_hoa
06/21/2023,17.95,nghin VND/lit,Dau_hoa
06/20/2023,17.95,nghin VND/lit,Dau_hoa
06/19/2023,17.82,nghin VND/lit,Dau_hoa
06/18/2023,17.82,nghin VND/lit,Dau_hoa
06/15/2023,17.82,nghin VND/lit,Dau_hoa
06/14/2023,17.82,nghin VND/lit,Dau_hoa
06/13/2023,17.82,nghin VND/lit,Dau_hoa
06/12/2023,17.82,nghin VND/lit,Dau_hoa
06/11/2023,17.82,nghin VND/lit,Dau_hoa
06/10/2023,17.77,nghin VND/lit,Dau_hoa
06/09/2023,17.77,nghin VND/lit,Dau_hoa
06/08/2023,17.77,nghin VND/lit,Dau_hoa
06/07/2023,17.77,nghin VND/lit,Dau_hoa
06/06/2023,17.77,nghin VND/lit,Dau_hoa
06/05/2023,17.77,nghin VND/lit,Dau_hoa
06/04/2023,17.77,nghin VND/lit,Dau_hoa
06/03/2023,17.77,nghin VND/lit,Dau_hoa
06/02/2023,17.77,nghin VND/lit,Dau_hoa
06/01/2023,17.77,nghin VND/lit,Dau_hoa
05/31/2023,17.77,nghin VND/lit,Dau_hoa
05/30/2023,17.96,nghin VND/lit,Dau_hoa
05/29/2023,17.96,nghin VND/lit,Dau_hoa
05/28/2023,17.96,nghin VND/lit,Dau_hoa
05/27/2023,17.96,nghin VND/lit,Dau_hoa
05/26/2023,17.96,nghin VND/lit,Dau_hoa
05/25/2023,17.96,nghin VND/lit,Dau_hoa
05/24/2023,17.96,nghin VND/lit,Dau_hoa
05/23/2023,17.96,nghin VND/lit,Dau_hoa
05/22/2023,17.96,nghin VND/lit,Dau_hoa
05/21/2023,17.96,nghin VND/lit,Dau_hoa
05/20/2023,17.97,nghin VND/lit,Dau_hoa
05/19/2023,17.97,nghin VND/lit,Dau_hoa
05/18/2023,17.97,nghin VND/lit,Dau_hoa
05/17/2023,17.97,nghin VND/lit,Dau_hoa
05/16/2023,17.97,nghin VND/lit,Dau_hoa
05/15/2023,17.97,nghin VND/lit,Dau_hoa
