date,price,unit,title
08/05/2023,,nghin dong/kg,Gia_gao_TPXK
08/04/2023,,nghin dong/kg,Gia_gao_TPXK
08/03/2023,,nghin dong/kg,Gia_gao_TPXK
08/02/2023,,nghin dong/kg,Gia_gao_TPXK
08/01/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/31/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/30/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/29/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/28/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/27/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/26/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/25/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/24/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/23/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/22/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/21/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/20/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/19/2023,11.9424,nghin dong/kg,Gia_gao_TPXK
07/18/2023,11.525,nghin dong/kg,Gia_gao_TPXK
07/17/2023,11.525,nghin dong/kg,Gia_gao_TPXK
07/16/2023,11.525,nghin dong/kg,Gia_gao_TPXK
07/15/2023,11.525,nghin dong/kg,Gia_gao_TPXK
07/14/2023,11.525,nghin dong/kg,Gia_gao_TPXK
07/13/2023,11.525,nghin dong/kg,Gia_gao_TPXK
07/12/2023,11.525,nghin dong/kg,Gia_gao_TPXK
07/11/2023,11.23,nghin dong/kg,Gia_gao_TPXK
07/10/2023,11.23,nghin dong/kg,Gia_gao_TPXK
07/09/2023,11.23,nghin dong/kg,Gia_gao_TPXK
07/08/2023,11.23,nghin dong/kg,Gia_gao_TPXK
07/07/2023,11.23,nghin dong/kg,Gia_gao_TPXK
07/06/2023,11.23,nghin dong/kg,Gia_gao_TPXK
07/05/2023,11.23,nghin dong/kg,Gia_gao_TPXK
07/04/2023,11.196,nghin dong/kg,Gia_gao_TPXK
07/03/2023,11.196,nghin dong/kg,Gia_gao_TPXK
07/02/2023,11.196,nghin dong/kg,Gia_gao_TPXK
07/01/2023,11.196,nghin dong/kg,Gia_gao_TPXK
06/30/2023,11.196,nghin dong/kg,Gia_gao_TPXK
06/29/2023,11.196,nghin dong/kg,Gia_gao_TPXK
06/28/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/27/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/26/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/25/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/24/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/23/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/22/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/21/2023,11.1452,nghin dong/kg,Gia_gao_TPXK
06/20/2023,11.0644,nghin dong/kg,Gia_gao_TPXK
06/19/2023,11.0644,nghin dong/kg,Gia_gao_TPXK
